age,income,pincodeRisk,duplicatePan,nameMatch,occupationRisk,label
55,60906,0,0,1,0,0
34,102924,1,0,1,0,0
26,148357,0,0,1,1,0
21,46569,0,0,1,0,0
35,123243,1,0,1,1,0
40,36122,0,0,1,0,0
34,113726,1,0,1,0,0
53,38023,0,0,0,0,0
20,115192,1,0,1,0,0
69,71024,1,0,1,1,1
66,31576,0,0,1,0,0
65,141335,0,0,1,1,0
32,117256,0,0,1,0,0
64,24044,1,0,1,0,0
24,103796,0,0,1,0,0
36,124533,0,0,1,0,0
33,134201,0,0,1,0,0
40,56564,0,0,1,0,0
36,84358,0,0,1,0,0
25,121460,0,0,1,0,0
34,91389,0,0,1,0,0
53,45425,0,0,1,0,0
19,137172,0,0,1,0,0
19,96274,0,0,1,0,0
63,113852,0,0,1,0,0
43,71425,0,0,1,0,0
70,139728,0,0,1,0,0
61,19428,1,0,1,0,0
36,17200,1,0,1,0,0
23,123769,0,0,1,0,0
27,124026,0,0,1,0,0
37,123299,0,0,0,0,0
39,110542,1,0,1,0,0
28,71478,0,0,1,0,0
63,127352,0,0,1,0,0
42,65989,1,1,1,0,1
18,148158,0,0,1,0,0
60,53452,1,0,1,0,0
19,31847,0,0,1,0,0
56,62141,0,0,1,0,0
27,42116,0,0,1,0,0
20,63509,0,0,1,1,1
28,15033,1,0,1,1,1
57,115579,0,0,1,1,0
44,19319,0,0,1,0,0
28,102259,0,0,0,1,1
68,32289,0,0,1,0,0
47,77566,0,1,1,1,1
60,26760,0,1,0,1,1
58,100185,1,0,0,0,1
29,112197,0,0,1,0,0
35,110337,0,0,1,1,0
69,49376,1,0,1,1,1
35,53859,0,1,1,0,1
27,49294,1,1,1,0,1
62,106194,1,0,0,1,1
50,122020,0,0,1,0,0
66,83780,1,0,1,0,0
22,16098,0,0,1,1,0
27,117997,0,1,1,1,1
36,97540,0,0,1,1,0
27,42849,0,0,1,0,0
41,46204,0,0,1,1,0
58,133177,0,0,0,0,0
32,71232,1,0,0,0,1
41,22501,1,0,1,0,0
26,91917,0,0,0,0,0
64,92476,0,0,1,0,0
60,87797,0,0,1,0,0
43,115787,1,0,1,0,0
34,110736,0,0,1,0,0
43,135990,0,0,0,1,1
21,63716,0,0,1,0,0
22,106767,0,0,1,1,0
57,121940,1,0,1,0,0
58,29569,0,0,1,0,0
22,112971,1,0,1,0,0
55,74949,0,1,1,0,1
56,120236,0,0,1,0,0
18,63007,0,0,1,0,0
58,110166,1,0,1,1,0
20,118362,0,1,1,0,1
54,101791,0,1,1,0,0
45,13890,1,0,1,1,1
63,121898,0,0,1,0,0
70,48407,0,0,1,0,0
18,115572,0,0,1,0,0
31,66564,0,0,1,1,0
39,133335,1,0,1,0,0
29,58594,0,0,1,0,0
65,120403,0,0,0,0,0
29,93823,0,0,1,0,0
53,102105,0,0,1,0,0
52,85444,0,0,1,0,0
26,106933,0,0,1,1,0
47,79254,0,0,1,1,0
42,135147,1,0,1,1,0
20,22706,0,0,1,0,0
57,122170,1,0,1,1,0
62,13146,0,1,1,0,1
63,33114,1,0,1,0,0
66,35538,1,0,1,0,0
48,31901,0,0,1,1,0
57,113805,1,0,1,1,0
43,88656,0,0,1,1,0
41,63172,1,1,0,1,1
70,60856,1,0,0,0,1
62,19156,1,0,1,1,1
22,81198,0,0,0,0,0
20,139196,1,0,1,1,1
33,73619,0,0,1,0,0
61,36780,0,0,1,0,0
20,83543,1,0,0,0,1
38,132357,0,0,1,1,0
57,16441,0,0,1,0,0
69,19734,0,0,1,1,0
53,66804,0,0,1,0,0
53,26505,0,1,1,0,1
40,86487,0,0,1,1,0
18,61563,0,1,1,0,1
38,13327,0,0,1,1,0
58,137731,0,0,1,1,0
70,101356,0,0,1,0,0
22,73821,0,0,1,0,0
64,14561,1,0,1,0,0
45,96079,0,0,1,0,0
47,81602,1,0,1,0,0
59,140951,0,0,1,0,0
31,22543,0,0,1,0,0
29,27840,0,0,1,0,0
49,112793,0,0,1,0,0
60,62319,1,0,1,0,0
47,141671,1,0,1,0,0
66,12025,0,0,1,0,0
52,59980,0,0,1,1,0
24,102449,0,0,1,0,0
70,16659,0,0,0,0,0
53,58493,0,1,1,0,1
46,91007,0,0,1,0,0
60,63582,0,0,1,0,0
60,109996,1,0,0,0,1
21,148057,0,0,1,0,0
60,9724,1,0,1,0,1
28,43827,0,0,1,1,0
47,29647,0,0,1,1,0
59,129961,0,0,0,0,0
18,84319,0,0,1,0,0
42,92685,1,0,0,1,1
63,133785,0,0,1,0,0
66,25878,1,0,1,0,0
67,15974,0,0,1,1,0
40,71134,0,1,1,0,1
34,65463,1,0,0,0,1
39,36750,1,0,1,1,1
25,118297,0,0,1,1,0
42,123505,0,0,1,0,0
45,17915,1,1,1,0,1
42,85444,0,0,1,0,0
65,128874,1,1,1,0,1
27,47075,1,0,1,0,0
20,16178,0,0,1,0,0
56,18007,0,0,1,0,0
23,54500,1,0,1,1,1
56,103378,0,0,1,0,0
29,130444,1,0,1,1,0
64,103020,1,0,1,1,0
66,19611,0,0,1,0,0
69,113234,1,0,1,0,0
40,30121,1,0,1,1,1
41,9509,1,0,1,0,1
34,75907,0,0,1,0,0
36,68926,0,0,1,1,0
42,18751,0,0,1,0,0
60,138861,0,0,1,0,0
33,46947,1,0,1,1,1
55,9227,1,0,1,1,1
55,54732,0,0,1,1,0
66,25498,1,0,1,1,1
28,18947,0,0,1,0,0
63,125727,1,0,0,0,1
19,8126,0,0,1,0,1
61,119682,1,0,1,0,0
64,38681,1,0,1,0,0
41,116249,1,0,1,0,0
33,100140,0,1,1,0,0
54,24706,0,0,1,0,0
46,115762,1,0,1,0,0
29,77366,1,0,1,0,0
25,32933,0,1,1,0,1
49,113066,0,0,1,0,0
53,82944,1,0,1,0,0
20,145913,0,0,0,0,1
63,38737,0,0,1,0,0
53,40583,0,0,1,0,0
60,28057,0,0,1,1,0
28,99952,0,0,0,0,0
57,126834,0,0,1,0,0
58,16635,1,0,1,0,0
19,39532,0,0,1,1,1
64,98642,0,0,1,0,0
60,67720,0,0,1,0,0
20,51448,0,1,1,1,1
24,38103,0,0,1,0,0
46,126935,1,0,1,0,0
66,85487,0,0,1,1,0
39,67025,0,0,1,0,0
44,72428,0,0,1,1,0
50,24316,1,0,1,1,1
60,108813,0,0,1,1,0
52,111310,0,0,1,0,0
24,44167,0,0,1,1,0
59,93051,0,0,1,1,0
55,125278,0,0,1,1,0
51,122446,0,0,1,0,0
64,14940,0,0,1,1,0
24,86804,1,0,1,0,0
43,110170,0,0,1,0,0
31,62632,1,0,1,0,0
53,89517,0,0,1,0,0
25,38013,0,0,1,0,0
27,20704,0,0,1,1,0
21,32212,0,0,1,0,0
26,136489,0,0,1,0,0
54,54899,1,0,1,0,0
62,89070,1,0,1,0,0
33,31384,0,0,1,0,0
46,123412,0,0,1,0,0
19,75694,0,0,1,1,1
44,81112,1,0,1,0,0
26,105736,0,0,0,1,1
34,65160,0,0,1,0,0
36,122157,1,0,1,0,0
66,69511,1,0,1,0,0
31,114421,1,0,1,0,0
65,105244,0,0,1,0,0
21,23639,0,0,1,0,0
37,29498,1,0,1,1,1
60,17297,0,0,1,0,0
59,110078,0,0,1,0,0
56,50226,0,0,1,0,0
20,34685,1,0,0,1,1
43,10546,0,0,1,0,0
59,65038,0,0,1,0,0
64,141210,0,0,1,1,0
47,72009,0,0,1,1,0
19,51849,0,0,1,1,1
66,108898,1,0,1,0,0
70,60500,0,0,1,0,0
47,132642,0,0,1,0,0
37,135954,0,0,1,0,0
70,15593,0,0,1,0,0
30,109728,0,0,1,1,0
20,36390,0,0,1,0,0
27,62337,0,0,1,1,0
52,72972,0,0,1,0,0
35,142176,0,0,1,0,0
46,89132,0,0,1,0,0
53,148326,1,0,1,0,0
29,94669,0,0,1,1,0
26,118473,0,0,1,1,0
67,121614,0,0,1,0,0
70,115312,0,0,1,0,0
36,39494,1,0,1,1,1
21,49995,1,0,1,0,0
34,52146,1,0,1,0,0
26,87473,0,1,1,1,1
43,46745,0,0,1,1,0
22,115719,1,0,1,0,0
27,98603,1,0,0,1,1
21,27779,0,0,1,0,0
29,44986,0,0,1,0,0
55,134289,1,0,1,0,0
41,132084,0,0,1,0,0
34,70268,0,0,1,0,0
70,147582,0,0,1,0,0
28,121433,0,1,1,1,1
63,93005,0,0,1,0,0
21,110738,0,0,1,1,0
35,82210,1,0,1,0,0
21,53534,1,0,1,1,1
52,25733,0,0,1,1,0
44,18755,0,0,1,1,0
69,68799,0,0,1,0,0
67,149679,1,1,1,0,1
46,131061,0,0,1,0,0
22,108267,1,0,0,0,1
58,16463,1,0,1,0,0
22,133006,0,0,1,0,0
58,75684,0,0,1,1,0
68,98045,1,0,1,0,0
53,39207,0,0,1,0,0
41,134542,0,0,1,0,0
39,111852,0,0,1,0,0
34,11949,0,0,1,0,0
36,110519,0,0,1,1,0
51,108248,0,0,1,0,0
50,105334,0,0,1,0,0
51,117283,1,0,1,0,0
36,55104,0,0,1,0,0
51,99198,0,0,0,0,0
58,87697,0,0,1,0,0
54,67741,0,0,1,1,0
20,67176,1,0,1,0,1
37,20692,0,0,1,0,0
37,125639,0,0,1,1,0
64,56768,1,0,1,0,0
26,118431,0,0,1,0,0
32,118130,0,0,1,0,0
19,72673,0,0,1,0,0
51,39899,1,0,1,0,0
28,90386,0,0,1,0,0
34,114892,1,0,1,0,0
18,112309,0,0,1,0,0
39,19298,0,0,1,1,0
64,63178,0,0,1,1,0
58,76003,0,0,1,0,0
35,89695,1,0,1,0,0
52,25785,0,0,1,1,0
37,39092,1,0,1,0,0
37,82615,0,0,0,1,1
36,117981,1,0,1,0,0
48,27215,1,0,1,0,0
21,40197,1,0,1,0,0
23,86800,0,1,1,0,0
65,100599,0,0,1,0,0
46,127245,0,0,1,0,0
25,8036,0,0,1,0,0
31,28146,0,0,1,0,0
47,25401,0,0,1,1,0
68,86376,1,0,1,0,0
24,97685,1,0,1,1,0
45,88905,1,0,1,0,0
40,100935,1,0,1,0,0
40,80017,0,0,1,1,0
41,16912,0,0,1,0,0
38,76503,0,0,1,0,0
47,15029,0,0,1,0,0
47,95680,0,1,1,0,0
62,137221,0,1,1,1,1
58,50878,0,0,1,0,0
47,89218,0,0,1,1,0
62,136610,0,0,1,0,0
51,41844,0,0,1,0,0
60,126074,0,0,1,0,0
59,148623,1,0,1,0,0
52,115937,1,1,1,1,1
46,22911,0,0,1,1,0
46,36753,0,0,1,0,0
